CodigoAntiguo;IdDoc;CodigoNuevo;Gerencia;Area;EstadoDocumento;Aprobador;Elaborador;FechaVigencia;UltimaRevision;NroRevision;Revisor ;TipoDocumento;Validador;Verificador;Confidencial;Distribuidor;FechaAprobacion;FechaEdicion;NroEdicion;Pais;Titulo
SEG-F-571;;SEG-F-571;Sustentabilidad ;Seguridad ;Aprobado;;;;;0;ppacora@exsa.net;FORMATO;;;;;5/02/2019;5/02/2019;1;Perú;AUDITORIA DE BLOQUEO Y ETIQUETADO
SEG-F-572;;SEG-F-572;Sustentabilidad ;Seguridad ;Aprobado;;;;;0;ppacora@exsa.net;FORMATO;;;;;24/05/2018;24/05/2018;1;Perú;REPORTE DE OBSERVACIONES PLANEADAS DE TAREA
SEG-I-001;;SEG-I-001;Sustentabilidad ;Seguridad ;Aprobado;;;;;0;ppacora@exsa.net;INSTRUCCIÓN;;;;;3/09/2015;3/09/2015;1;Perú;USO DE SISTEMA DE VIDEO CAMARAS DE SEGURIDAD
SEG-I-002;;SEG-I-002;Sustentabilidad ;Seguridad ;Aprobado;;;;;0;ppacora@exsa.net;INSTRUCCIÓN;;;;;14/12/2016;14/12/2016;1;Perú;EVALUACION Y DESPISTAJE  POR CONSUMO DE ALCOHOL EN INSTALACIONES EXSA.
SEG-I-003;;SEG-I-003;Sustentabilidad ;Seguridad ;Aprobado;;;;;0;ppacora@exsa.net;INSTRUCCIÓN;;;;;17/04/2017;17/04/2017;1;Perú;INGRESO OFICINAS BEGONIAS
SEG-I-004;;SEG-I-004;Sustentabilidad ;Seguridad ;Aprobado;;;;;0;ppacora@exsa.net;INSTRUCCIÓN;;;;;25/04/2017;25/04/2017;1;Perú;ELABORACIÓN Y CONTROL DE HOJAS DE DATOS DE SEGURIDAD DE PRODUCTO (MSDS)
SEG-I-005;;SEG-I-005;Sustentabilidad ;Seguridad ;Aprobado;;;;;0;ppacora@exsa.net;INSTRUCCIÓN;;;;;19/07/2017;1/04/2019;2;Perú;ANALISIS DE TRABAJO SEGURO
SEG-I-006;;SEG-I-006;Sustentabilidad ;Seguridad ;Aprobado;;;;;0;ppacora@exsa.net;INSTRUCCIÓN;;;;;21/08/2017;1/04/2019;2;Perú;TRABAJOS EN CALIENTE
SEG-I-007;;SEG-I-007;Sustentabilidad ;Seguridad ;Aprobado;;;;;0;ppacora@exsa.net;INSTRUCCIÓN;;;;;21/08/2017;1/04/2019;2;Perú;TRABAJOS EN EXCAVACIONES O RUPTURA
SEG-I-009;;SEG-I-009;Sustentabilidad ;Seguridad ;Aprobado;;;;;0;ppacora@exsa.net;INSTRUCCIÓN;;;;;21/08/2017;5/04/2019;2;Perú;TRABAJOS EN ESPACIOS CONFINADOS
SEG-I-010;;SEG-I-010;Sustentabilidad ;Seguridad ;Aprobado;;;;;0;ppacora@exsa.net;INSTRUCCIÓN;;;;;14/05/2018;11/04/2019;2;Perú;NORMAS INTERNAS DE SEGURIDAD PARA CONTRATISTAS
SEG-LI-028;;SEG-LI-028;Sustentabilidad ;Seguridad ;Aprobado;;;;;0;ppacora@exsa.net;LISTADO;;;;;1/04/2011;1/09/2017;2;Perú;LISTA DE REFERENCIA DE PELIGROS GENERALES Y RIESGOS ASOCIADOS
SEG-LI-031;;SEG-LI-031;Sustentabilidad ;Seguridad ;0;;;;;0;ppacora@exsa.net;LISTADO;;;;;22/07/2018;4/05/2018;6;Perú;BRIGADA PRIMEROS AUXILOS PLANTA TRUJILLO
SEG-LI-033;;SEG-LI-033;Sustentabilidad ;Seguridad ;0;;;;;0;ppacora@exsa.net;LISTADO;;;;;22/07/2014;4/05/2018;5;Perú;BRIGADA CONTRA INCENDIOS PLANTA TRUJILLO
SEG-LI-036;;SEG-LI-036;Sustentabilidad ;Seguridad ;0;;;;;0;ppacora@exsa.net;LISTADO;;;;;7/02/2017;7/02/2017;1;Perú;LISTADO DE EQUIPOS DE PROTECCIÓN PERSONAL SERVICIOS A LA MINERIA
SEG-LI-037;;SEG-LI-037;Sustentabilidad ;Seguridad ;0;;;;;0;ppacora@exsa.net;LISTADO;;;;;19/07/2017;3/05/2019;5;Perú;PERSONAL ACREDITADO PARA AUTORIZAR TRABAJOS ESPECIALES
SEG-LI-35;;SEG-LI-35;Sustentabilidad ;Seguridad ;0;;;;;0;ppacora@exsa.net;LISTADO;;;;;7/02/2017;7/02/2017;1;Perú;LISTADO DE EQUIPO DE PROTECCION PERSONAL PLANTA INDUSTRIAL
SEG-PL-001;;SEG-PL-001;Sustentabilidad ;Seguridad ;0;;;;;0;halvarez@exsa.net;PLANES Y/O PROGRAMAS;;;;;2/08/2011;5/10/2016;11;Perú;PLAN DE PRIMERA RESPUESTA INSTALACIONES PLANTA LURÍN
SEG-PL-002;;SEG-PL-002;Sustentabilidad ;Seguridad ;0;;;;;0;halvarez@exsa.net;PLANES Y/O PROGRAMAS;;;;;3/01/2012;5/10/2016;8;Perú;PLAN DE EMERGENCIAS INSTALACIONES TACNA
SEG-PL-005;;SEG-PL-005;Sustentabilidad ;Seguridad ;0;;;;;0;halvarez@exsa.net;PLANES Y/O PROGRAMAS;;;;;1/02/2017;1/02/2017;1;Perú;PLAN DE CONTROL DE FATIGA Y SOMNOLENCIA PARA LOS SERVICIOS A LA MINERÍA Y CONSTRUCCIÓN
SEG-PL-007;;SEG-PL-007;Sustentabilidad ;Seguridad ;0;;;;;0;halvarez@exsa.net;PLANES Y/O PROGRAMAS;;;;;6/09/2011;5/10/2016;7;Perú;PLAN DE PRIMERA RESPUESTA INSTALACIONES PLANTA TRUJILLO
SEG-PL-009;;SEG-PL-009;Sustentabilidad ;Seguridad ;0;;;;;0;halvarez@exsa.net;PLANES Y/O PROGRAMAS;;;;;28/12/2015;28/12/2015;9;Perú;PLAN DE PRIMERA RESPUESTA INSTALACIONES LIMA
SEG-POL-001;;SEG-POL-001;Sustentabilidad ;Seguridad ;0;;;;;0;halvarez@exsa.net;POLÍTICA;;;;;7/02/2017;7/02/2017;1;Perú;EQUIPO DE PROTECCIÓN PERSONAL
SEG-POL-002;;SEG-POL-002;Sustentabilidad ;Seguridad ;0;;;;;0;halvarez@exsa.net;POLÍTICA;;;;;22/06/2017;22/06/2017;1;Perú;POLITICA DE AMBIENTE DE TRABAJO LIBRE DE ALCOHOL Y DROGAS
SEG-POL-003;;SEG-POL-003;Sustentabilidad ;Seguridad ;0;;;;;0;halvarez@exsa.net;POLÍTICA;;;;;27/07/2017;19/11/2018;2;Perú;POLITICA DE NEGATIVA AL TRABAJO INSEGURO
SEG-P-009;;SEG-P-009;Sustentabilidad ;Seguridad ;0;;;;;0;halvarez@exsa.net;PROCEDIMIENTO;;;;;19/10/2016;21/06/2018;10;Perú;USO DE FOTOCHECK
SEG-P-025;;SEG-P-025;Sustentabilidad ;Seguridad ;0;;;;;0;halvarez@exsa.net;PROCEDIMIENTO;;;;;25/03/2010;15/02/2018;10;Perú;GESTIÓN DE ACCIDENTES E INCIDENTES
SEG-P-029;;SEG-P-029;Sustentabilidad ;Seguridad ;0;;;;;0;halvarez@exsa.net;PROCEDIMIENTO;;;;;1/07/2009;15/05/2017;5;Perú;REPORTE DE ACTIVIDADES SOSPECHOSAS
SEG-P-031;;SEG-P-031;Sustentabilidad ;Seguridad ;0;;;;;0;halvarez@exsa.net;PROCEDIMIENTO;;;;;8/08/2017;8/08/2017;1;Perú;GESTION DE EQUIPOS DE PROTECCION PERSONAL
SEG-P-041;;SEG-P-041;Sustentabilidad ;Seguridad ;0;;;;;0;halvarez@exsa.net;PROCEDIMIENTO;;;;;27/05/2011;15/02/2017;8;Perú;IDENTIFICACIÓN DE PELIGROS, EVALUACIÓN DE RIESGOS Y CONTROLES IPERC
SEG-P-042;;SEG-P-042;Sustentabilidad ;Seguridad ;0;;;;;0;halvarez@exsa.net;PROCEDIMIENTO;;;;;8/06/2017;4/08/2017;2;Perú;NEGATIVA A REALIZAR UN TRABAJO INSEGURO
SEG-P-043;;SEG-P-043;Sustentabilidad ;Seguridad ;0;;;;;0;halvarez@exsa.net;PROCEDIMIENTO;;;;;19/07/2017;5/04/2019;3;Perú;PERMISO DE TRABAJO
SEG-P-045;;SEG-P-045;Sustentabilidad ;Seguridad ;0;;;;;0;halvarez@exsa.net;PROCEDIMIENTO;;;;;21/06/2018;21/06/2018;1;Perú;IDENTIFICACION DE RIESGO EN COLABORADORES EN PERIODO DE GESTACION O LACTANCIA
SEG-P-425;;SEG-P-425;Sustentabilidad ;Seguridad ;0;;;;;0;halvarez@exsa.net;PROCEDIMIENTO;;;;;26/08/2016;26/08/2016;1;Perú;SOY SEGURO
SEG-P-P044;;SEG-P-P044;Sustentabilidad ;Seguridad ;0;;;;;0;halvarez@exsa.net;PROCEDIMIENTO;;;;;24/08/2017;6/02/2019;2;Perú;BLOQUEO Y ETIQUETADO
SEG-RG-001;;SEG-RG-001;Sustentabilidad ;Seguridad ;0;;;;;0;ppacora@exsa.net;REGLAMENTO;;;;;9/06/2011;15/06/2017;6;Perú;REGLAMENTO INTERNO DE SEGURIDAD Y SALUD EN EL TRABAJO
SEG-RG-002;;SEG-RG-002;Sustentabilidad ;Seguridad ;0;;;;;0;ppacora@exsa.net;REGLAMENTO;;;;;15/06/2017;15/06/2017;1;Perú;REGLAMENTO DE CONSTITUCION Y FUNCIONAMIENTO DEL COMITE PARITARIO DE SST
SEG-TA-034;;SEG-TA-034;Sustentabilidad ;Seguridad ;0;;;;;0;ppacora@exsa.net;TABLA;;;;;22/08/2011;15/02/2017;2;Perú;TABLAS DE PONDERACIONES PARA MATRIZ IPERC
SEG-TA-035;;SEG-TA-035;Sustentabilidad ;Seguridad ;0;;;;;0;ppacora@exsa.net;TABLA;;;;;22/08/2016;23/06/2017;2;Perú;Tabla de evaluación de la criticidad del evento o hallazgo
SVE-F-001;;SIV-F-001;Comercial y Marketing;Servicios a la Minería y Construcción;0;;;;;0;jalva@exsa.net;FORMATO;;;;;4/12/2012;9/09/2015;2;Perú;Asistencia diaria de Personal SIVE
SVE-F-016;;SIV-F-002;Comercial y Marketing;Servicios a la Minería y Construcción;0;;;;;0;jalva@exsa.net;FORMATO;;;;;7/02/2013;9/09/2015;2;Perú;Inspección de Extintores
SVE-F-030;;SIV-F-003;Comercial y Marketing;Servicios a la Minería y Construcción;0;;;;;0;jalva@exsa.net;FORMATO;;;;;9/09/2015;9/09/2015;1;Perú;HOJA DE VIDA
SVE-F-031;;SIV-F-004;Comercial y Marketing;Servicios a la Minería y Construcción;0;;;;;0;jalva@exsa.net;FORMATO;;;;;9/09/2015;9/09/2015;1;Perú;CONTROL DE HORAS Y KILOMETRAJE TRANSPORTE
SVE-F-033;;SIV-F-005;Comercial y Marketing;Servicios a la Minería y Construcción;0;;;;;0;jalva@exsa.net;FORMATO;;;;;9/09/2015;9/09/2015;1;Perú;Disponibilidad Mecanica
SVE-F-048;;SIV-F-006;Comercial y Marketing;Servicios a la Minería y Construcción;0;;;;;0;jalva@exsa.net;FORMATO;;;;;9/09/2015;9/09/2015;1;Perú;Inspección Camión Auxilio Mecanico
SVE-F-049;;SIV-F-007;Comercial y Marketing;Servicios a la Minería y Construcción;0;;;;;0;jalva@exsa.net;FORMATO;;;;;9/09/2015;9/09/2015;1;Perú;Inspección Camión Volquete
SVE-F-050;;SIV-F-008;Comercial y Marketing;Servicios a la Minería y Construcción;0;;;;;0;jalva@exsa.net;FORMATO;;;;;7/02/2013;9/09/2015;2;Perú;Inspección Cisterna
SVE-F-051;;SIV-F-009;Comercial y Marketing;Servicios a la Minería y Construcción;0;;;;;0;jalva@exsa.net;FORMATO;;;;;4/12/2012;9/09/2015;2;Perú;Inspección Camión Fábrica
SVE-F-052;;SIV-F-010;Comercial y Marketing;Servicios a la Minería y Construcción;0;;;;;0;jalva@exsa.net;FORMATO;;;;;7/02/2013;9/09/2015;2;Perú;Inspección Camión Grúa
SVE-F-053;;SIV-F-011;Comercial y Marketing;Servicios a la Minería y Construcción;0;;;;;0;jalva@exsa.net;FORMATO;;;;;7/02/2013;9/09/2015;2;Perú;Inspección Tracto
SVE-F-054;;SIV-F-012;Comercial y Marketing;Servicios a la Minería y Construcción;0;;;;;0;jalva@exsa.net;FORMATO;;;;;7/02/2013;9/09/2015;2;Perú;Inspección Minicargador
SVE-F-055;;SIV-F-013;Comercial y Marketing;Servicios a la Minería y Construcción;0;;;;;0;jalva@exsa.net;FORMATO;;;;;7/02/2013;9/09/2015;2;Perú;Inspección Montacarga
SVE-F-056;;SIV-F-014;Comercial y Marketing;Servicios a la Minería y Construcción;0;;;;;0;jalva@exsa.net;FORMATO;;;;;7/02/2013;9/09/2015;2;Perú;Inspección de neumáticos
SVE-F-057;;SIV-F-015;Comercial y Marketing;Servicios a la Minería y Construcción;0;;;;;0;jalva@exsa.net;FORMATO;;;;;7/02/2013;9/09/2015;2;Perú;Inspección de silos
SVE-F-058;;SIV-F-016;Comercial y Marketing;Servicios a la Minería y Construcción;0;;;;;0;jalva@exsa.net;FORMATO;;;;;7/02/2013;9/09/2015;2;Perú;Inspección Bomba Bowie
SVE-F-059;;SIV-F-017;Comercial y Marketing;Servicios a la Minería y Construcción;0;;;;;0;jalva@exsa.net;FORMATO;;;;;7/02/2013;9/09/2015;2;Perú;Inspección Bomba de cavidad progresiva
SVE-F-060;;SIV-F-018;Comercial y Marketing;Servicios a la Minería y Construcción;0;;;;;0;jalva@exsa.net;FORMATO;;;;;7/02/2013;9/09/2015;2;Perú;Inspección Camioneta
SVE-F-061;;SIV-F-019;Comercial y Marketing;Servicios a la Minería y Construcción;0;;;;;0;jalva@exsa.net;FORMATO;;;;;7/02/2013;9/09/2015;2;Perú;Check list Cisterna
SVE-F-062;;SIV-F-020;Comercial y Marketing;Servicios a la Minería y Construcción;0;;;;;0;jalva@exsa.net;FORMATO;;;;;4/12/2012;9/09/2015;4;Perú;Check list Camión Fábrica
SVE-F-063;;SIV-F-021;Comercial y Marketing;Servicios a la Minería y Construcción;0;;;;;0;jalva@exsa.net;FORMATO;;;;;7/02/2013;9/09/2015;2;Perú;Check list Camión Grúa
SVE-F-064;;SIV-F-022;Comercial y Marketing;Servicios a la Minería y Construcción;0;;;;;0;jalva@exsa.net;FORMATO;;;;;7/02/2013;9/09/2015;2;Perú;Check list Minicargador
SVE-F-065;;SIV-F-023;Comercial y Marketing;Servicios a la Minería y Construcción;0;;;;;0;jalva@exsa.net;FORMATO;;;;;7/02/2013;9/09/2015;2;Perú;Check list Montacarga
SVE-F-066;;SIV-F-024;Comercial y Marketing;Servicios a la Minería y Construcción;0;;;;;0;jalva@exsa.net;FORMATO;;;;;7/02/2013;9/09/2015;2;Perú;Check list Camioneta
SVE-F-067;;SIV-F-025;Comercial y Marketing;Servicios a la Minería y Construcción;0;;;;;0;jalva@exsa.net;FORMATO;;;;;8/08/2013;9/09/2015;5;Perú;CHECK LIST CAMIÓN AUXILIO MECÁNICO
SVE-F-068;;SIV-F-026;Comercial y Marketing;Servicios a la Minería y Construcción;0;;;;;0;jalva@exsa.net;FORMATO;;;;;8/08/2013;9/09/2015;2;Perú;CHECK LIST CAMIÓN VOLQUETE
SVE-F-069;;SIV-F-027;Comercial y Marketing;Servicios a la Minería y Construcción;0;;;;;0;jalva@exsa.net;FORMATO;;;;;9/09/2015;9/09/2015;1;Perú;Check List Tracto Remolcador
SVE-F-070;;SIV-F-028;Comercial y Marketing;Servicios a la Minería y Construcción;0;;;;;0;jalva@exsa.net;FORMATO;;;;;9/09/2015;9/09/2015;1;Perú;Check List Modulo de Bombeo Emulsion Matriz
SVE-F-081;;SIV-F-029;Comercial y Marketing;Servicios a la Minería y Construcción;0;;;;;0;jalva@exsa.net;FORMATO;;;;;12/05/2017;12/05/2017;1;Perú;PROGRAMA DE MANTENIMIENTO PREVENTIVO
SVE-F-082;;SIV-F-030;Comercial y Marketing;Servicios a la Minería y Construcción;0;;;;;0;jalva@exsa.net;FORMATO;;;;;12/05/2017;12/05/2017;1;Perú;PROGRAMA DE MANTENIMIENTO
SVE-F-134;;SIV-F-031;Comercial y Marketing;Servicios a la Minería y Construcción;0;;;;;0;jalva@exsa.net;FORMATO;;;;;3/10/2016;3/10/2016;1;Perú;EQUIPO DE MEDICIÓN
SVE-I-104;;SIV-I-001;Comercial y Marketing;Servicios a la Minería y Construcción;0;;;;;0;jalva@exsa.net;INSTRUCCIÓN;;;;;3/10/2016;3/10/2016;1;Perú;MANTENIMIENTO Y CALIBRACIÓN DE EQUIPOS
SVE-I-105;;SIV-I-002;Comercial y Marketing;Servicios a la Minería y Construcción;0;;;;;0;jalva@exsa.net;INSTRUCCIÓN;;;;;7/06/2017;7/06/2017;1;Perú;OPERACION DE BOMBEO DE EMULSION A GRANEL
SVE-I-106;;SIV-I-003;Comercial y Marketing;Servicios a la Minería y Construcción;0;;;;;0;jalva@exsa.net;INSTRUCCIÓN;;;;;8/06/2017;8/06/2017;1;Perú;DESCARGA DE EMULSIÓN A GRANEL
SVE-P-001;;SIV-P-001;Comercial y Marketing;Servicios a la Minería y Construcción;0;;;;;0;mmendoza@exsa.net;PROCEDIMIENTO;;;;;7/05/2013;20/03/2017;3;Perú;Sub Proceso Carguío de Producto explosivo
SVE-P-002;;SIV-P-002;Comercial y Marketing;Servicios a la Minería y Construcción;0;;;;;0;mmendoza@exsa.net;PROCEDIMIENTO;;;;;7/05/2013;20/03/2017;3;Perú;SUB PROCESO PRE CARGUIO
SVE-P-003;;SIV-P-003;Comercial y Marketing;Servicios a la Minería y Construcción;0;;;;;0;mmendoza@exsa.net;PROCEDIMIENTO;;;;;7/05/2013;20/03/2017;3;Perú;Sub Proceso Detonación y verificación
SVE-P-004;;SIV-P-004;Comercial y Marketing;Servicios a la Minería y Construcción;0;;;;;0;mmendoza@exsa.net;PROCEDIMIENTO;;;;;7/05/2013;20/03/2017;2;Perú;COMUNICACION EFECTIVA DE EVENTOS
SVE-P-005;;SIV-P-005;Comercial y Marketing;Servicios a la Minería y Construcción;0;;;;;0;mmendoza@exsa.net;PROCEDIMIENTO;;;;;7/05/2013;13/10/2016;2;Perú;CALIBRACION DE PRODUCTOS EN EL CAMION FABRICA
SSG-F-002;;SSG-F-002;Operaciones ;Servicios Generales ;0;;;;;0;gsanchez.alvarez@exsa.net;FORMATO;;;;;20/06/2017;20/06/2017;1;Perú;SOLICITUD TRASNSPORTE ADICIONALES
SSG-F-003;;SSG-F-003;Operaciones ;Servicios Generales ;0;;;;;0;gsanchez.alvarez@exsa.net;FORMATO;;;;;22/06/2017;22/06/2017;1;Perú;SOLICITUD TRASNSPORTE Y ALIMENTACION - BEGONIAS
SIG-CAR-001;;SIG-CAR-001;Sustentabilidad ;Sistemas de Gestión ;0;;;;;0;dlazarte@exsa.net;CARTILLA;;;;;9/08/2017;5/07/2018;2;Perú;CARTILLA DE INFORMACION AI
SIG-MAP-001;;SIG-MAP-001;Sustentabilidad ;Sistemas de Gestión ;0;;;;;0;msilva@exa.net;DIAGRAMA;;;;;15/11/2011;30/09/2017;5;Perú;MAPA DE PROCESOS EXSA BASC
SIG-F-004;;SIG-F-004;Sustentabilidad ;Sistemas de Gestión ;0;;;;;0;dlazarte@exsa.net;FORMATO;;;;;21/04/2010;8/03/2016;6;Perú;OBJETIVOS DEL SISTEMA DE GESTION
SIG-F-022;;SIG-F-022;Sustentabilidad ;Sistemas de Gestión ;0;;;;;0;dlazarte@exsa.net;FORMATO;;;;;6/12/2011;26/02/2014;5;Perú;DISTRIBUCION DE COPIAS CONTROLADAS
SIG-F-145;;SIG-F-145;Sustentabilidad ;Sistemas de Gestión ;0;;;;;0;dlazarte@exsa.net;FORMATO;;;;;1/09/2011;15/07/2016;5;Perú;INFORME DE AUDITORIA INTERNA
SIG-F-146;;SIG-F-146;Sustentabilidad ;Sistemas de Gestión ;0;;;;;0;dlazarte@exsa.net;FORMATO;;;;;15/11/2010;29/09/2015;2;Perú;IDENTIFICACIÓN DE PELIGROS - EVALUACIÓN DE RIESGOS Y CONTROLES (BASC)
SIG-F-147;;SIG-F-147;Sustentabilidad ;Sistemas de Gestión ;0;;;;;0;dlazarte@exsa.net;FORMATO;;;;;7/06/2011;11/08/2017;2;Perú;CONTROL DE DOCUMENTOS EXTERNOS
SIG-F-162;;SIG-F-162;Sustentabilidad ;Sistemas de Gestión ;0;;;;;0;dlazarte@exsa.net;FORMATO;;;;;18/09/2012;27/01/2014;2;Perú;ACTA DE REUNION
SIG-F-170;;SIG-F-170;Sustentabilidad ;Sistemas de Gestión ;0;;;;;0;dlazarte@exsa.net;FORMATO;;;;;13/12/2012;3/12/2015;6;Perú;PLAN DE TRABAJO
SIG-F-171;;SIG-F-171;Sustentabilidad ;Sistemas de Gestión ;0;;;;;0;dlazarte@exsa.net;FORMATO;;;;;18/02/2014;30/11/2016;3;Perú;ANÁLISIS CAUSA RAÍZ
SIG-F-180;;SIG-F-180;Sustentabilidad ;Sistemas de Gestión ;0;;;;;0;dlazarte@exsa.net;FORMATO;;;;;7/10/2016;2/10/2017;2;Perú;ASOCIADO DE NEGOCIO
SIG-F-182;;SIG-F-182;Sustentabilidad ;Sistemas de Gestión ;0;;;;;0;dlazarte@exsa.net;FORMATO;;;;;9/02/2017;9/02/2017;1;Perú;ACTA DE REVISIÓN POR LA DIRECCIÓN
SIG-F-183;;SIG-F-183;Sustentabilidad ;Sistemas de Gestión ;0;;;;;0;dlazarte@exsa.net;FORMATO;;;;;21/03/2017;21/03/2017;1;Perú;SOLICITUD DE CAMBIO DE POLITICA DEL SISTEMA INTEGRADO DE GESTION
SIG-F-184;;SIG-F-184;Sustentabilidad ;Sistemas de Gestión ;0;;;;;0;dlazarte@exsa.net;FORMATO;;;;;9/06/2017;9/06/2017;1;Perú;DISTRIBUCION DE DOCUMENTOS CONFIDENCIALES
SIG-F-205;;SIG-F-205;Sustentabilidad ;Sistemas de Gestión ;0;;;;;0;dlazarte@exsa.net;FORMATO;;;;;2/08/2017;2/08/2017;1;Perú;PLAN DE AUDITORIA INTERNA
SIG-F-207;;SIG-F-207;Sustentabilidad ;Sistemas de Gestión ;0;;;;;0;dlazarte@exsa.net;FORMATO;;;;;2/08/2017;2/08/2017;1;Perú;CALIFICACION DE AUDITORES INTERNOS
SIG-F-209;;SIG-F-209;Sustentabilidad ;Sistemas de Gestión ;0;;;;;0;dlazarte@exsa.net;FORMATO;;;;;2/08/2017;2/08/2017;1;Perú;NOTAS DE AUDITORIA
SIG-F-219;;SIG-F-219;Sustentabilidad ;Sistemas de Gestión ;0;;;;;0;dlazarte@exsa.net;FORMATO;;;;;12/02/2018;12/02/2018;1;Perú;Auditoria Interna de Controles Operacionales
SIG-F-220;;SIG-F-220;Sustentabilidad ;Sistemas de Gestión ;0;;;;;0;dlazarte@exsa.net;FORMATO;;;;;7/02/2018;7/02/2018;1;Perú;ESTADO DE DOCUMENTOS SAD
SIG-F-221;;SIG-F-221;Sustentabilidad ;Sistemas de Gestión ;0;;;;;0;dlazarte@exsa.net;FORMATO;;;;;12/02/2018;12/02/2018;1;Perú;ACUERDO DE CUMPLIMIENTO DE REQUISITOS DE SEGURIDAD BASC
SIG-F-222;;SIG-F-222;Sustentabilidad ;Sistemas de Gestión ;0;;;;;0;dlazarte@exsa.net;FORMATO;;;;;27/02/2018;27/02/2018;1;Perú;PROGRAMA DE GESTION
SIG-F-223;;SIG-F-223;Sustentabilidad ;Sistemas de Gestión ;0;;;;;0;dlazarte@exsa.net;FORMATO;;;;;27/02/2018;27/02/2018;1;Perú;PROGRAMA DE CAPACITACION
SIG-F-224;;SIG-F-224;Sustentabilidad ;Sistemas de Gestión ;0;;;;;0;dlazarte@exsa.net;FORMATO;;;;;27/02/2018;27/02/2018;1;Perú;PROGRAMA DE AUDITORIA
SIG-F-225;;SIG-F-225;Sustentabilidad ;Sistemas de Gestión ;0;;;;;0;dlazarte@exsa.net;FORMATO;;;;;20/02/2018;20/02/2018;1;Perú;DETERMINACION DEL CONTEXTO DE LA ORGANIZACION
SIG-F-226;;SIG-F-226;Sustentabilidad ;Sistemas de Gestión ;0;;;;;0;dlazarte@exsa.net;FORMATO;;;;;20/02/2018;20/02/2018;1;Perú;COMPRENSION DE EXPECTATIVAS DE PARTES INTERESADAS
SIG-F-227;;SIG-F-227;Sustentabilidad ;Sistemas de Gestión ;0;;;;;0;dlazarte@exsa.net;FORMATO;;;;;26/04/2018;26/04/2018;1;Perú;PLAN DE AUDITORIA INTERNA OPERACIONAL
SIG-F-228;;SIG-F-228;Sustentabilidad ;Sistemas de Gestión ;0;;;;;0;dlazarte@exsa.net;FORMATO;;;;;5/03/2018;5/03/2018;1;Perú;EVALUACION DE RIESGOS Y OPORTUNIDADES
SIG-F-229;;SIG-F-229;Sustentabilidad ;Sistemas de Gestión ;0;;;;;0;dlazarte@exsa.net;FORMATO;;;;;11/07/2018;11/07/2018;1;Perú;MATRIZ DE COMUNICACION INTERNA Y EXTERNA
SIG-I-001;;SIG-I-001;Sustentabilidad ;Sistemas de Gestión ;0;;;;;0;dlazarte@exsa.net;INSTRUCCIÓN;;;;;9/07/2018;9/07/2018;1;Perú;IDENTIFICACION DE RIESGOS Y OPORTUNIDADES
SIG-LI-009;;SIG-LI-009;Sustentabilidad ;Sistemas de Gestión ;0;;;;;0;dlazarte@exsa.net;LISTADO;;;;;8/03/2012;7/03/2019;11;Perú;PROGRAMACION BASC PERSONAL EXSA Y TERCEROS
SIG-MGA-001;;SIG-MGA-001;Sustentabilidad ;Sistemas de Gestión ;0;;;;;0;adolfo.sanchez@exsa.net;MANUAL DEL SISTEMA DE GESTIÓN AMBIENTAL;;;;;4/09/2015;9/07/2018;12;Perú;MANUAL DE SISTEMA DE GESTIÓN AMBIENTAL
SIG-MGC-001;;SIG-MGC-001;Sustentabilidad ;Sistemas de Gestión ;0;;;;;0;adolfo.sanchez@exsa.net;MANUAL DEL SISTEMA DE GESTION DE CALIDAD;;;;;30/09/2016;9/07/2018;19;Perú;MANUAL DE SISTEMA DE GESTIÓN DE CALIDAD
SIG-MGCS-001;;SIG-MGCS-001;Sustentabilidad ;Sistemas de Gestión ;0;;;;;0;adolfo.sanchez@exsa.net;MANUAL DEL SISTEMA DE GESTION DE SEGURIDAD EN EL COMERCIO INTERNACIONAL;;;;;22/10/2014;12/09/2017;13;Perú;MANUAL DE SISTEMA DE GESTIÓN DE CONTROL Y SEGURIDAD BASC
SIG-MSS-001;;SIG-MSS-001;Sustentabilidad ;Sistemas de Gestión ;0;;;;;0;adolfo.sanchez@exsa.net;MANUAL DEL SISTEMA DE GESTION DE SEGURIDAD Y SALUD OCUPACIONAL;;;;;1/09/2017;1/09/2017;5;Perú;MANUAL DEL SISTEMA DE GESTION DE SEGURIDAD Y SALUD OCUPACIONAL
SIG-POL-001;;SIG-POL-001;Sustentabilidad ;Sistemas de Gestión ;0;;;;;0;msilva@exa.net;POLÍTICA;;;;;14/08/2009;1/10/2018;14;Perú;POLÍTICA CORPORATIVA DEL SISTEMA INTEGRADO DE GESTIÓN
SIG-P-001;;SIG-P-001;Sustentabilidad ;Sistemas de Gestión ;0;;;;;0;msilva@exa.net;PROCEDIMIENTO;;;;;2/09/2011;2/02/2018;15;Perú;REVISION DEL SISTEMA DE GESTION
SIG-P-003;;SIG-P-003;Sustentabilidad ;Sistemas de Gestión ;0;;;;;0;msilva@exa.net;PROCEDIMIENTO;;;;;2/09/2011;11/08/2017;20;Perú;ELABORACIÓN Y CONTROL DE DOCUMENTOS DEL SISTEMA DE GESTIÓN
SIG-P-005;;SIG-P-005;Sustentabilidad ;Sistemas de Gestión ;0;;;;;0;msilva@exa.net;PROCEDIMIENTO;;;;;2/09/2011;2/02/2018;16;Perú;ACCIONES CORRECTIVAS Y PREVENTIVAS
